time,type,measurementId,measurementValue
2023-10-14T22:49:57Z,Wind Direction Sensor,4104,86
2023-10-14T22:49:57Z,Wind Speed,4105,0
2023-10-14T22:34:50Z,Air Humidity,4098,91
2023-10-14T22:34:50Z,Air Temperature,4097,17.1
2023-10-14T22:34:50Z,Barometric Pressure,4101,100740
2023-10-14T22:34:50Z,Light Intensity,4099,0
2023-10-14T22:34:50Z,Rain Gauge,4113,0
2023-10-14T22:34:50Z,UV Index,4190,0
2023-10-14T22:34:50Z,Wind Direction Sensor,4104,86
2023-10-14T22:34:50Z,Wind Speed,4105,0
2023-10-14T22:19:44Z,Air Humidity,4098,88
2023-10-14T22:19:44Z,Air Temperature,4097,17.9
2023-10-14T22:19:44Z,Barometric Pressure,4101,100740
2023-10-14T22:19:44Z,Light Intensity,4099,0
2023-10-14T22:19:44Z,Rain Gauge,4113,0
2023-10-14T22:19:44Z,UV Index,4190,0
2023-10-14T22:19:44Z,Wind Direction Sensor,4104,86
2023-10-14T22:19:44Z,Wind Speed,4105,0
2023-10-14T22:04:38Z,Air Humidity,4098,88
2023-10-14T22:04:38Z,Air Temperature,4097,18.2
2023-10-14T22:04:38Z,Barometric Pressure,4101,100770
2023-10-14T22:04:38Z,Light Intensity,4099,0
2023-10-14T22:04:38Z,Rain Gauge,4113,0
2023-10-14T22:04:38Z,UV Index,4190,0
2023-10-14T22:04:38Z,Wind Direction Sensor,4104,86
2023-10-14T22:04:38Z,Wind Speed,4105,0
2023-10-14T21:49:31Z,Air Humidity,4098,89
2023-10-14T21:49:31Z,Air Temperature,4097,18.3
2023-10-14T21:49:31Z,Barometric Pressure,4101,100770
2023-10-14T21:49:31Z,Light Intensity,4099,0
2023-10-14T21:49:31Z,Rain Gauge,4113,0
2023-10-14T21:49:31Z,UV Index,4190,0
2023-10-14T21:49:31Z,Wind Direction Sensor,4104,86
2023-10-14T21:49:31Z,Wind Speed,4105,0
2023-10-14T21:34:25Z,Air Humidity,4098,88
2023-10-14T21:34:25Z,Air Temperature,4097,18.6
2023-10-14T21:34:25Z,Barometric Pressure,4101,100770
2023-10-14T21:34:25Z,Light Intensity,4099,0
2023-10-14T21:34:25Z,Rain Gauge,4113,0
2023-10-14T21:34:25Z,UV Index,4190,0
2023-10-14T21:34:25Z,Wind Direction Sensor,4104,86
2023-10-14T21:34:25Z,Wind Speed,4105,0
2023-10-14T21:19:19Z,Air Humidity,4098,88
2023-10-14T21:19:19Z,Air Temperature,4097,18.7
2023-10-14T21:19:19Z,Barometric Pressure,4101,100770
2023-10-14T21:19:19Z,Light Intensity,4099,0
2023-10-14T21:19:19Z,Rain Gauge,4113,0
2023-10-14T21:19:19Z,UV Index,4190,0
2023-10-14T21:19:19Z,Wind Direction Sensor,4104,86
2023-10-14T21:19:19Z,Wind Speed,4105,0
2023-10-14T21:04:12Z,Air Humidity,4098,88
2023-10-14T21:04:12Z,Air Temperature,4097,18.7
2023-10-14T21:04:12Z,Barometric Pressure,4101,100750
2023-10-14T21:04:12Z,Light Intensity,4099,0
2023-10-14T21:04:12Z,Rain Gauge,4113,0
2023-10-14T21:04:12Z,UV Index,4190,0
2023-10-14T21:04:12Z,Wind Direction Sensor,4104,86
2023-10-14T21:04:12Z,Wind Speed,4105,0
2023-10-14T20:49:06Z,Air Humidity,4098,88
2023-10-14T20:49:06Z,Air Temperature,4097,18.7
2023-10-14T20:49:06Z,Barometric Pressure,4101,100750
2023-10-14T20:49:06Z,Light Intensity,4099,0
2023-10-14T20:49:06Z,Rain Gauge,4113,0
2023-10-14T20:49:06Z,UV Index,4190,0
2023-10-14T20:49:06Z,Wind Direction Sensor,4104,86
2023-10-14T20:49:06Z,Wind Speed,4105,0
2023-10-14T20:34:00Z,Air Humidity,4098,87
2023-10-14T20:34:00Z,Air Temperature,4097,18.8
2023-10-14T20:34:00Z,Barometric Pressure,4101,100760
2023-10-14T20:34:00Z,Light Intensity,4099,0
2023-10-14T20:34:00Z,Rain Gauge,4113,0
2023-10-14T20:34:00Z,UV Index,4190,0
2023-10-14T20:34:00Z,Wind Direction Sensor,4104,86
2023-10-14T20:34:00Z,Wind Speed,4105,0
2023-10-14T20:18:53Z,Air Humidity,4098,87
2023-10-14T20:18:53Z,Air Temperature,4097,18.7
2023-10-14T20:18:53Z,Barometric Pressure,4101,100760
2023-10-14T20:18:53Z,Light Intensity,4099,0
2023-10-14T20:18:53Z,Rain Gauge,4113,0
2023-10-14T20:18:53Z,UV Index,4190,0
2023-10-14T20:18:53Z,Wind Direction Sensor,4104,86
2023-10-14T20:18:53Z,Wind Speed,4105,0
2023-10-14T20:03:47Z,Air Humidity,4098,88
2023-10-14T20:03:47Z,Air Temperature,4097,18.6
2023-10-14T20:03:47Z,Barometric Pressure,4101,100760
2023-10-14T20:03:47Z,Light Intensity,4099,0
2023-10-14T20:03:47Z,Rain Gauge,4113,0
2023-10-14T20:03:47Z,UV Index,4190,0
2023-10-14T20:03:47Z,Wind Direction Sensor,4104,86
2023-10-14T20:03:47Z,Wind Speed,4105,0
2023-10-14T19:48:41Z,Air Humidity,4098,88
2023-10-14T19:48:41Z,Air Temperature,4097,18.3
2023-10-14T19:48:41Z,Barometric Pressure,4101,100760
2023-10-14T19:48:41Z,Light Intensity,4099,0
2023-10-14T19:48:41Z,Rain Gauge,4113,0
2023-10-14T19:48:41Z,UV Index,4190,0
2023-10-14T19:48:41Z,Wind Direction Sensor,4104,86
2023-10-14T19:48:41Z,Wind Speed,4105,0
2023-10-14T19:33:35Z,Air Humidity,4098,88
2023-10-14T19:33:35Z,Air Temperature,4097,18.5
2023-10-14T19:33:35Z,Barometric Pressure,4101,100760
2023-10-14T19:33:35Z,Light Intensity,4099,0
2023-10-14T19:33:35Z,Rain Gauge,4113,0
2023-10-14T19:33:35Z,UV Index,4190,0
2023-10-14T19:33:35Z,Wind Direction Sensor,4104,86
2023-10-14T19:33:35Z,Wind Speed,4105,0
2023-10-14T19:18:29Z,Air Humidity,4098,86
2023-10-14T19:18:29Z,Air Temperature,4097,19.1
2023-10-14T19:18:29Z,Barometric Pressure,4101,100750
2023-10-14T19:18:29Z,Light Intensity,4099,0
2023-10-14T19:18:29Z,Rain Gauge,4113,0
2023-10-14T19:18:29Z,UV Index,4190,0
2023-10-14T19:18:29Z,Wind Direction Sensor,4104,86
2023-10-14T19:18:29Z,Wind Speed,4105,0
2023-10-14T19:03:22Z,Air Humidity,4098,84
2023-10-14T19:03:22Z,Air Temperature,4097,19.4
2023-10-14T19:03:22Z,Barometric Pressure,4101,100760
2023-10-14T19:03:22Z,Light Intensity,4099,0
2023-10-14T19:03:22Z,Rain Gauge,4113,0
2023-10-14T19:03:22Z,UV Index,4190,0
2023-10-14T19:03:22Z,Wind Direction Sensor,4104,86
2023-10-14T19:03:22Z,Wind Speed,4105,0
2023-10-14T18:48:16Z,Air Humidity,4098,78
2023-10-14T18:48:16Z,Air Temperature,4097,20.5
2023-10-14T18:48:16Z,Barometric Pressure,4101,100760
2023-10-14T18:48:16Z,Light Intensity,4099,0
2023-10-14T18:48:16Z,Rain Gauge,4113,0
2023-10-14T18:48:16Z,UV Index,4190,0
2023-10-14T18:48:16Z,Wind Direction Sensor,4104,86
2023-10-14T18:48:16Z,Wind Speed,4105,0
2023-10-14T18:33:10Z,Air Humidity,4098,78
2023-10-14T18:33:10Z,Air Temperature,4097,20.3
2023-10-14T18:33:10Z,Barometric Pressure,4101,100760
2023-10-14T18:33:10Z,Light Intensity,4099,0
2023-10-14T18:33:10Z,Rain Gauge,4113,0
2023-10-14T18:33:10Z,UV Index,4190,0
2023-10-14T18:33:10Z,Wind Direction Sensor,4104,86
2023-10-14T18:33:10Z,Wind Speed,4105,0
2023-10-14T18:18:04Z,Air Humidity,4098,80
2023-10-14T18:18:04Z,Air Temperature,4097,20.4
2023-10-14T18:18:04Z,Barometric Pressure,4101,100760
2023-10-14T18:18:04Z,Light Intensity,4099,0
2023-10-14T18:18:04Z,Rain Gauge,4113,0
2023-10-14T18:18:04Z,UV Index,4190,0
2023-10-14T18:18:04Z,Wind Direction Sensor,4104,86
2023-10-14T18:18:04Z,Wind Speed,4105,0
2023-10-14T18:02:56Z,Air Humidity,4098,76
2023-10-14T18:02:56Z,Air Temperature,4097,21.2
2023-10-14T18:02:56Z,Barometric Pressure,4101,100760
2023-10-14T18:02:56Z,Light Intensity,4099,0
2023-10-14T18:02:56Z,Rain Gauge,4113,0
2023-10-14T18:02:56Z,UV Index,4190,0
2023-10-14T18:02:56Z,Wind Direction Sensor,4104,86
2023-10-14T18:02:56Z,Wind Speed,4105,0.7
2023-10-14T17:47:51Z,Air Humidity,4098,75
2023-10-14T17:47:51Z,Air Temperature,4097,21.2
2023-10-14T17:47:51Z,Barometric Pressure,4101,100750
2023-10-14T17:47:51Z,Light Intensity,4099,0
2023-10-14T17:47:51Z,Rain Gauge,4113,0
2023-10-14T17:47:51Z,UV Index,4190,0
2023-10-14T17:47:51Z,Wind Direction Sensor,4104,86
2023-10-14T17:47:51Z,Wind Speed,4105,0
2023-10-14T17:32:44Z,Air Humidity,4098,77
2023-10-14T17:32:44Z,Air Temperature,4097,21.2
2023-10-14T17:32:44Z,Barometric Pressure,4101,100760
2023-10-14T17:32:44Z,Light Intensity,4099,0
2023-10-14T17:32:44Z,Rain Gauge,4113,0
2023-10-14T17:32:44Z,UV Index,4190,0
2023-10-14T17:32:44Z,Wind Direction Sensor,4104,86
2023-10-14T17:32:44Z,Wind Speed,4105,0
2023-10-14T17:17:38Z,Air Humidity,4098,79
2023-10-14T17:17:38Z,Air Temperature,4097,20.8
2023-10-14T17:17:38Z,Barometric Pressure,4101,100760
2023-10-14T17:17:38Z,Light Intensity,4099,0
2023-10-14T17:17:38Z,Rain Gauge,4113,0
2023-10-14T17:17:38Z,UV Index,4190,0
2023-10-14T17:17:38Z,Wind Direction Sensor,4104,86
2023-10-14T17:17:38Z,Wind Speed,4105,0
2023-10-14T17:02:32Z,Air Humidity,4098,78
2023-10-14T17:02:32Z,Air Temperature,4097,20.3
2023-10-14T17:02:32Z,Barometric Pressure,4101,100760
2023-10-14T17:02:32Z,Light Intensity,4099,0
2023-10-14T17:02:32Z,Rain Gauge,4113,0
2023-10-14T17:02:32Z,UV Index,4190,0
2023-10-14T17:02:32Z,Wind Direction Sensor,4104,86
2023-10-14T17:02:32Z,Wind Speed,4105,0
2023-10-14T16:47:25Z,Air Humidity,4098,83
2023-10-14T16:47:25Z,Air Temperature,4097,20.2
2023-10-14T16:47:25Z,Barometric Pressure,4101,100780
2023-10-14T16:47:25Z,Light Intensity,4099,261
2023-10-14T16:47:25Z,Rain Gauge,4113,0
2023-10-14T16:47:25Z,UV Index,4190,0
2023-10-14T16:47:25Z,Wind Direction Sensor,4104,86
2023-10-14T16:47:25Z,Wind Speed,4105,0
2023-10-14T16:32:19Z,Air Humidity,4098,82
2023-10-14T16:32:19Z,Air Temperature,4097,20.5
2023-10-14T16:32:19Z,Barometric Pressure,4101,100770
2023-10-14T16:32:19Z,Light Intensity,4099,932
2023-10-14T16:32:19Z,Rain Gauge,4113,0
2023-10-14T16:32:19Z,UV Index,4190,0
2023-10-14T16:32:19Z,Wind Direction Sensor,4104,86
2023-10-14T16:32:19Z,Wind Speed,4105,0
2023-10-14T16:17:12Z,Air Humidity,4098,76
2023-10-14T16:17:12Z,Air Temperature,4097,21.5
2023-10-14T16:17:12Z,Barometric Pressure,4101,100770
2023-10-14T16:17:12Z,Light Intensity,4099,2404
2023-10-14T16:17:12Z,Rain Gauge,4113,0
2023-10-14T16:17:12Z,UV Index,4190,0
2023-10-14T16:17:12Z,Wind Direction Sensor,4104,86
2023-10-14T16:17:12Z,Wind Speed,4105,0
2023-10-14T16:02:06Z,Air Humidity,4098,75
2023-10-14T16:02:06Z,Air Temperature,4097,22.2
2023-10-14T16:02:06Z,Barometric Pressure,4101,100770
2023-10-14T16:02:06Z,Light Intensity,4099,4038
2023-10-14T16:02:06Z,Rain Gauge,4113,0
2023-10-14T16:02:06Z,UV Index,4190,0
2023-10-14T16:02:06Z,Wind Direction Sensor,4104,86
2023-10-14T16:02:06Z,Wind Speed,4105,0
2023-10-14T15:47:00Z,Air Humidity,4098,71
2023-10-14T15:47:00Z,Air Temperature,4097,23.2
2023-10-14T15:47:00Z,Barometric Pressure,4101,100770
2023-10-14T15:47:00Z,Light Intensity,4099,5638
2023-10-14T15:47:00Z,Rain Gauge,4113,0
2023-10-14T15:47:00Z,UV Index,4190,0
2023-10-14T15:47:00Z,Wind Direction Sensor,4104,85
2023-10-14T15:47:00Z,Wind Speed,4105,0
2023-10-14T15:31:53Z,Air Humidity,4098,63
2023-10-14T15:31:53Z,Air Temperature,4097,24.3
2023-10-14T15:31:53Z,Barometric Pressure,4101,100790
2023-10-14T15:31:53Z,Light Intensity,4099,8782
2023-10-14T15:31:53Z,Rain Gauge,4113,0
2023-10-14T15:31:53Z,UV Index,4190,0.7
2023-10-14T15:31:53Z,Wind Direction Sensor,4104,85
2023-10-14T15:31:53Z,Wind Speed,4105,0
2023-10-14T15:16:47Z,Air Humidity,4098,66
2023-10-14T15:16:47Z,Air Temperature,4097,23.5
2023-10-14T15:16:47Z,Barometric Pressure,4101,100790
2023-10-14T15:16:47Z,Light Intensity,4099,17651
2023-10-14T15:16:47Z,Rain Gauge,4113,0
2023-10-14T15:16:47Z,UV Index,4190,0.8
2023-10-14T15:16:47Z,Wind Direction Sensor,4104,85
2023-10-14T15:16:47Z,Wind Speed,4105,0
2023-10-14T15:01:41Z,Air Humidity,4098,70
2023-10-14T15:01:41Z,Air Temperature,4097,22.9
2023-10-14T15:01:41Z,Barometric Pressure,4101,100810
2023-10-14T15:01:41Z,Light Intensity,4099,10537
2023-10-14T15:01:41Z,Rain Gauge,4113,0
2023-10-14T15:01:41Z,UV Index,4190,0.5
2023-10-14T15:01:41Z,Wind Direction Sensor,4104,86
2023-10-14T15:01:41Z,Wind Speed,4105,0
2023-10-14T14:46:34Z,Air Humidity,4098,67
2023-10-14T14:46:34Z,Air Temperature,4097,23.2
2023-10-14T14:46:34Z,Barometric Pressure,4101,100810
2023-10-14T14:46:34Z,Light Intensity,4099,9044
2023-10-14T14:46:34Z,Rain Gauge,4113,0
2023-10-14T14:46:34Z,UV Index,4190,0.5
2023-10-14T14:46:34Z,Wind Direction Sensor,4104,86
2023-10-14T14:46:34Z,Wind Speed,4105,0
2023-10-14T14:31:28Z,Air Humidity,4098,66
2023-10-14T14:31:28Z,Air Temperature,4097,23.4
2023-10-14T14:31:28Z,Barometric Pressure,4101,100830
2023-10-14T14:31:28Z,Light Intensity,4099,11478
2023-10-14T14:31:28Z,Rain Gauge,4113,0
2023-10-14T14:31:28Z,UV Index,4190,0.7
2023-10-14T14:31:28Z,Wind Direction Sensor,4104,86
2023-10-14T14:31:28Z,Wind Speed,4105,0
2023-10-14T14:31:13Z,Air Humidity,4098,66
2023-10-14T14:31:13Z,Air Temperature,4097,23.4
2023-10-14T14:31:13Z,Barometric Pressure,4101,100830
2023-10-14T14:31:13Z,Light Intensity,4099,11478
2023-10-14T14:31:13Z,Rain Gauge,4113,0
2023-10-14T14:31:13Z,UV Index,4190,0.7
2023-10-14T14:31:13Z,Wind Direction Sensor,4104,86
2023-10-14T14:31:13Z,Wind Speed,4105,0
2023-10-14T12:58:04Z,Air Humidity,4098,65
2023-10-14T12:58:04Z,Air Temperature,4097,24.4
2023-10-14T12:58:04Z,Barometric Pressure,4101,100920
2023-10-14T12:58:04Z,Light Intensity,4099,40321
2023-10-14T12:58:04Z,Rain Gauge,4113,0
2023-10-14T12:58:04Z,UV Index,4190,2.7
2023-10-14T12:58:04Z,Wind Direction Sensor,4104,84
2023-10-14T12:58:04Z,Wind Speed,4105,0
2023-10-14T11:40:16Z,Air Humidity,4098,69
2023-10-14T11:40:16Z,Air Temperature,4097,23.4
2023-10-14T11:40:16Z,Barometric Pressure,4101,101020
2023-10-14T11:40:16Z,Light Intensity,4099,53725
2023-10-14T11:40:16Z,Rain Gauge,4113,0
2023-10-14T11:40:16Z,UV Index,4190,4.8
2023-10-14T11:40:16Z,Wind Direction Sensor,4104,129
2023-10-14T11:40:16Z,Wind Speed,4105,0
2023-10-14T11:40:01Z,Air Humidity,4098,69
2023-10-14T11:40:01Z,Air Temperature,4097,23.4
2023-10-14T11:40:01Z,Barometric Pressure,4101,101020
2023-10-14T11:40:01Z,Light Intensity,4099,53725
2023-10-14T11:40:01Z,Rain Gauge,4113,0
2023-10-14T11:40:01Z,UV Index,4190,4.8
2023-10-14T11:40:01Z,Wind Direction Sensor,4104,129
2023-10-14T11:40:01Z,Wind Speed,4105,0
2023-10-14T11:09:18Z,Air Humidity,4098,70
2023-10-14T11:09:18Z,Air Temperature,4097,22.6
2023-10-14T11:09:18Z,Barometric Pressure,4101,101070
2023-10-14T11:09:18Z,Light Intensity,4099,41550
2023-10-14T11:09:18Z,Rain Gauge,4113,0
2023-10-14T11:09:18Z,UV Index,4190,4.2
2023-10-14T11:09:18Z,Wind Direction Sensor,4104,129
2023-10-14T11:09:18Z,Wind Speed,4105,0
2023-10-14T10:54:12Z,Air Humidity,4098,69
2023-10-14T10:54:12Z,Air Temperature,4097,22.8
2023-10-14T10:54:12Z,Barometric Pressure,4101,101100
2023-10-14T10:54:12Z,Light Intensity,4099,47523
2023-10-14T10:54:12Z,Rain Gauge,4113,0
2023-10-14T10:54:12Z,UV Index,4190,4.2
2023-10-14T10:54:12Z,Wind Direction Sensor,4104,129
2023-10-14T10:54:12Z,Wind Speed,4105,0
2023-10-14T10:23:29Z,Air Humidity,4098,66
2023-10-14T10:23:29Z,Air Temperature,4097,24.2
2023-10-14T10:23:29Z,Barometric Pressure,4101,101120
2023-10-14T10:23:29Z,Light Intensity,4099,47533
2023-10-14T10:23:29Z,Rain Gauge,4113,0
2023-10-14T10:23:29Z,UV Index,4190,3.6
2023-10-14T10:23:29Z,Wind Direction Sensor,4104,128
2023-10-14T10:23:29Z,Wind Speed,4105,0
2023-10-14T10:08:23Z,Air Humidity,4098,73
2023-10-14T10:08:23Z,Air Temperature,4097,22.1
2023-10-14T10:08:23Z,Barometric Pressure,4101,101120
2023-10-14T10:08:23Z,Light Intensity,4099,43814
2023-10-14T10:08:23Z,Rain Gauge,4113,0
2023-10-14T10:08:23Z,UV Index,4190,2.6
2023-10-14T10:08:23Z,Wind Direction Sensor,4104,129
2023-10-14T10:08:23Z,Wind Speed,4105,0
2023-10-14T10:08:08Z,Air Humidity,4098,73
2023-10-14T10:08:08Z,Air Temperature,4097,22.1
2023-10-14T10:08:08Z,Barometric Pressure,4101,101120
2023-10-14T10:08:08Z,Light Intensity,4099,43814
2023-10-14T10:08:08Z,Rain Gauge,4113,0
2023-10-14T10:08:08Z,UV Index,4190,2.6
2023-10-14T10:08:08Z,Wind Direction Sensor,4104,129
2023-10-14T10:08:08Z,Wind Speed,4105,0
2023-10-14T09:53:01Z,Air Humidity,4098,72
2023-10-14T09:53:01Z,Air Temperature,4097,22.5
2023-10-14T09:53:01Z,Barometric Pressure,4101,101130
2023-10-14T09:53:01Z,Light Intensity,4099,42993
2023-10-14T09:53:01Z,Rain Gauge,4113,0
2023-10-14T09:53:01Z,UV Index,4190,2.7
2023-10-14T09:53:01Z,Wind Direction Sensor,4104,130
2023-10-14T09:53:01Z,Wind Speed,4105,0
2023-10-14T09:38:00Z,Air Humidity,4098,76
2023-10-14T09:38:00Z,Air Temperature,4097,21.6
2023-10-14T09:38:00Z,Barometric Pressure,4101,101140
2023-10-14T09:38:00Z,Light Intensity,4099,40034
2023-10-14T09:38:00Z,Rain Gauge,4113,0
2023-10-14T09:38:00Z,UV Index,4190,2.2
2023-10-14T09:38:00Z,Wind Direction Sensor,4104,130
2023-10-14T09:38:00Z,Wind Speed,4105,0
2023-10-14T09:37:40Z,Air Humidity,4098,76
2023-10-14T09:37:40Z,Air Temperature,4097,21.6
2023-10-14T09:37:40Z,Barometric Pressure,4101,101140
2023-10-14T09:37:40Z,Light Intensity,4099,40034
2023-10-14T09:37:40Z,Rain Gauge,4113,0
2023-10-14T09:37:40Z,UV Index,4190,2.2
2023-10-14T09:37:40Z,Wind Direction Sensor,4104,130
2023-10-14T09:37:40Z,Wind Speed,4105,0
2023-10-14T09:22:34Z,Air Humidity,4098,82
2023-10-14T09:22:34Z,Air Temperature,4097,20.1
2023-10-14T09:22:34Z,Barometric Pressure,4101,101150
2023-10-14T09:22:34Z,Light Intensity,4099,35696
2023-10-14T09:22:34Z,Rain Gauge,4113,0
2023-10-14T09:22:34Z,UV Index,4190,2.1
2023-10-14T09:22:34Z,Wind Direction Sensor,4104,130
2023-10-14T09:22:34Z,Wind Speed,4105,0
2023-10-14T09:07:27Z,Air Humidity,4098,77
2023-10-14T09:07:27Z,Air Temperature,4097,21.1
2023-10-14T09:07:27Z,Barometric Pressure,4101,101160
2023-10-14T09:07:27Z,Light Intensity,4099,33345
2023-10-14T09:07:27Z,Rain Gauge,4113,0
2023-10-14T09:07:27Z,UV Index,4190,2
2023-10-14T09:07:27Z,Wind Direction Sensor,4104,130
2023-10-14T09:07:27Z,Wind Speed,4105,0
2023-10-14T08:52:21Z,Air Humidity,4098,77
2023-10-14T08:52:21Z,Air Temperature,4097,21.2
2023-10-14T08:52:21Z,Barometric Pressure,4101,101160
2023-10-14T08:52:21Z,Light Intensity,4099,27653
2023-10-14T08:52:21Z,Rain Gauge,4113,0
2023-10-14T08:52:21Z,UV Index,4190,1
2023-10-14T08:52:21Z,Wind Direction Sensor,4104,130
2023-10-14T08:52:21Z,Wind Speed,4105,0
2023-10-14T08:37:15Z,Air Humidity,4098,79
2023-10-14T08:37:15Z,Air Temperature,4097,20.3
2023-10-14T08:37:15Z,Barometric Pressure,4101,101160
2023-10-14T08:37:15Z,Light Intensity,4099,21160
2023-10-14T08:37:15Z,Rain Gauge,4113,0
2023-10-14T08:37:15Z,UV Index,4190,1.2
2023-10-14T08:37:15Z,Wind Direction Sensor,4104,130
2023-10-14T08:37:15Z,Wind Speed,4105,0
2023-10-14T08:21:58Z,Air Humidity,4098,84
2023-10-14T08:21:58Z,Air Temperature,4097,18.7
2023-10-14T08:21:58Z,Barometric Pressure,4101,101170
2023-10-14T08:21:58Z,Light Intensity,4099,18280
2023-10-14T08:21:58Z,Rain Gauge,4113,0
2023-10-14T08:21:58Z,UV Index,4190,1
2023-10-14T08:21:58Z,Wind Direction Sensor,4104,130
2023-10-14T08:21:58Z,Wind Speed,4105,0
2023-10-14T08:06:42Z,Air Humidity,4098,91
2023-10-14T08:06:42Z,Air Temperature,4097,17
2023-10-14T08:06:42Z,Barometric Pressure,4101,101180
2023-10-14T08:06:42Z,Light Intensity,4099,16179
2023-10-14T08:06:42Z,Rain Gauge,4113,0
2023-10-14T08:06:42Z,UV Index,4190,0.8
2023-10-14T08:06:42Z,Wind Direction Sensor,4104,130
2023-10-14T08:06:42Z,Wind Speed,4105,0
2023-10-14T08:06:18Z,Air Humidity,4098,91
2023-10-14T08:06:18Z,Air Temperature,4097,17
2023-10-14T08:06:18Z,Barometric Pressure,4101,101180
2023-10-14T08:06:18Z,Light Intensity,4099,16179
2023-10-14T08:06:18Z,Rain Gauge,4113,0
2023-10-14T08:06:18Z,UV Index,4190,0.8
2023-10-14T08:06:18Z,Wind Direction Sensor,4104,130
2023-10-14T08:06:18Z,Wind Speed,4105,0
2023-10-14T07:35:34Z,Air Humidity,4098,94
2023-10-14T07:35:34Z,Air Temperature,4097,15.4
2023-10-14T07:35:34Z,Barometric Pressure,4101,101170
2023-10-14T07:35:34Z,Light Intensity,4099,11297
2023-10-14T07:35:34Z,Rain Gauge,4113,0
2023-10-14T07:35:34Z,UV Index,4190,0.8
2023-10-14T07:35:34Z,Wind Direction Sensor,4104,130
2023-10-14T07:35:34Z,Wind Speed,4105,0
2023-10-14T07:20:27Z,Air Humidity,4098,96
2023-10-14T07:20:27Z,Air Temperature,4097,14.6
2023-10-14T07:20:27Z,Barometric Pressure,4101,101160
2023-10-14T07:20:27Z,Light Intensity,4099,9395
2023-10-14T07:20:27Z,Rain Gauge,4113,0
2023-10-14T07:20:27Z,UV Index,4190,0.5
2023-10-14T07:20:27Z,Wind Direction Sensor,4104,130
2023-10-14T07:20:27Z,Wind Speed,4105,0
2023-10-14T07:05:21Z,Air Humidity,4098,98
2023-10-14T07:05:21Z,Air Temperature,4097,14
2023-10-14T07:05:21Z,Barometric Pressure,4101,101170
2023-10-14T07:05:21Z,Light Intensity,4099,7555
2023-10-14T07:05:21Z,Rain Gauge,4113,0
2023-10-14T07:05:21Z,UV Index,4190,0
2023-10-14T07:05:21Z,Wind Direction Sensor,4104,129
2023-10-14T07:05:21Z,Wind Speed,4105,0
2023-10-14T06:50:15Z,Air Humidity,4098,99
2023-10-14T06:50:15Z,Air Temperature,4097,13.6
2023-10-14T06:50:15Z,Barometric Pressure,4101,101150
2023-10-14T06:50:15Z,Light Intensity,4099,5858
2023-10-14T06:50:15Z,Rain Gauge,4113,0
2023-10-14T06:50:15Z,UV Index,4190,0
2023-10-14T06:50:15Z,Wind Direction Sensor,4104,129
2023-10-14T06:50:15Z,Wind Speed,4105,0
2023-10-14T06:35:09Z,Air Humidity,4098,99
2023-10-14T06:35:09Z,Air Temperature,4097,13.2
2023-10-14T06:35:09Z,Barometric Pressure,4101,101150
2023-10-14T06:35:09Z,Light Intensity,4099,4470
2023-10-14T06:35:09Z,Rain Gauge,4113,0
2023-10-14T06:35:09Z,UV Index,4190,0
2023-10-14T06:35:09Z,Wind Direction Sensor,4104,129
2023-10-14T06:35:09Z,Wind Speed,4105,0
2023-10-14T06:20:02Z,Air Humidity,4098,99
2023-10-14T06:20:02Z,Air Temperature,4097,12.9
2023-10-14T06:20:02Z,Barometric Pressure,4101,101150
2023-10-14T06:20:02Z,Light Intensity,4099,3216
2023-10-14T06:20:02Z,Rain Gauge,4113,0
2023-10-14T06:20:02Z,UV Index,4190,0
2023-10-14T06:20:02Z,Wind Direction Sensor,4104,129
2023-10-14T06:20:02Z,Wind Speed,4105,0
2023-10-14T06:04:56Z,Air Humidity,4098,99
2023-10-14T06:04:56Z,Air Temperature,4097,12.6
2023-10-14T06:04:56Z,Barometric Pressure,4101,101140
2023-10-14T06:04:56Z,Light Intensity,4099,1904
2023-10-14T06:04:56Z,Rain Gauge,4113,0
2023-10-14T06:04:56Z,UV Index,4190,0
2023-10-14T06:04:56Z,Wind Direction Sensor,4104,129
2023-10-14T06:04:56Z,Wind Speed,4105,0
2023-10-14T05:49:49Z,Air Humidity,4098,99
2023-10-14T05:49:49Z,Air Temperature,4097,12.5
2023-10-14T05:49:49Z,Barometric Pressure,4101,101110
2023-10-14T05:49:49Z,Light Intensity,4099,851
2023-10-14T05:49:49Z,Rain Gauge,4113,0
2023-10-14T05:49:49Z,UV Index,4190,0
2023-10-14T05:49:49Z,Wind Direction Sensor,4104,129
2023-10-14T05:49:49Z,Wind Speed,4105,0
2023-10-14T05:34:43Z,Air Humidity,4098,99
2023-10-14T05:34:43Z,Air Temperature,4097,12.7
2023-10-14T05:34:43Z,Barometric Pressure,4101,101100
2023-10-14T05:34:43Z,Light Intensity,4099,203
2023-10-14T05:34:43Z,Rain Gauge,4113,0
2023-10-14T05:34:43Z,UV Index,4190,0
2023-10-14T05:34:43Z,Wind Direction Sensor,4104,129
2023-10-14T05:34:43Z,Wind Speed,4105,0
2023-10-14T05:19:37Z,Air Humidity,4098,99
2023-10-14T05:19:37Z,Air Temperature,4097,12.6
2023-10-14T05:19:37Z,Barometric Pressure,4101,101120
2023-10-14T05:19:37Z,Light Intensity,4099,0
2023-10-14T05:19:37Z,Rain Gauge,4113,0
2023-10-14T05:19:37Z,UV Index,4190,0
